If have purchased wine a lot of times and everythings work perfect,3,M,5,denmark,perfect,3,everything lot perfect purchased time wine work
Ordered a new pair of cycling shoes. They sent some used shoes. Immediately contacted the seller who apologized and asked me to return the shoes. Seller is now demanding that I have to pay to return the shoes. Biggest scam ever. Never again.,3,M,1,denmark,apologized demanding pay,-3,ordered new shoe sent seller sc return pay pair apologized
"Not to shabby a site. - But games... Oh man... There's FAR to much Capitalism and spam going on here... But as a tool to stay connected with friends and family, its actually not bad...",3,M,3,denmark,bad,-3,man going stay spa site sha oh much actually lobby
"Hi - I placed my order & received fast delivery. I needed a short HDMI extender, and AV-Cables sold me a quality cable. I am very pleased with AV Cables. I can definitely recommend them...",3,M,5,denmark,extend pleased recommend,6,order hi short recommend received quality pleased placed av needed
Fast delivery. Well structured homepage. Amazing range of shades to choose from (-: Fair prices. Perfect sealing of original package. If my girlfriend does not get happy for her Ray Ban Jackie Ohh Birthday present –  Sunglassesshop.com is for sure not to blame ((-;  My best recommendations ((-;,3,M,5,denmark,amazing fair perfect happy ban blame best,11,recommendation sealing perfect present price range ray package structured sunglass
Still waiting for my shipment. Have been waiting the entire month. Will I ever see my stuff?,3,F,2,denmark,nothing,0,entire ever month see shipment still stuff waiting
Rented a prepaid car using rentalcars.com as a broker. Bought one supplementary insurance at the Budget.com office in Florida when picking up the car. When the rental perioded ended Budget.com charged my credit card for two insurances that I didn't order. They made the mistake. They operated their systems poorly. I'm paying for´it..,3,M,1,denmark,charged mistake,-5,rental rented paying period picking poorly prep operated system two
"Got my car fixed very fast today and at a very good price, I would highly recommend them if you need your car to be serviced. The guys were very eager to help and even if I came just at their closing time, they still checked up my car to see if there is anything wrong. Thank you Bilsalg Fyn for the excellent service.",1,F,5,denmark,good recommend eager help wrong thank excellent,12,see serviced need oil price real recommend highly service time
EDIT3:,3,M,1,denmark,nothing,0,a3 edit
is tha king!,1,M,5,denmark,nothing,0,king tha
When I ordered my tiers I got a info that delivery would happen 5-8 working days later. Two days after I placed the order I called in order to verify planned delivery date since I had to take my car to Sweden. They promised to call back the same day. Nothing happened.,3,M,1,denmark,promised,1,sweden take placed planned promised since order working two later
"KEEP AWAY, for your own good!",2,M,1,denmark,good,3,away good keep
I have been using TeleNordic for the past seven or eight years. Since they introduced City card they are the only service I use for calling friends and relatives in the US. More than 20 hours of calls for kr 100. Do the math. No need to worry if someone is at home or on their computer. Once the set up has been made everything is one touch of the dial away. Their support is great. While live hours are limited if you run in to problems on a week day after office hours just shoot them a mail and they'll answer.,3,M,5,denmark,no worry support great limited problems shoot,-3,run relative seven set service since one past support problem
My items were in perfect conditions and the delivery was very quick. A very nice company.,2,M,5,denmark,perfect nice,6,company condition delivery item nice perfect quick
"For three days I have been trying to book tickets for the Alhambra in Granada, but I keep getting the same reply: Due to an unforeseen error etc. Ticketmaster seems to have a monopoly on online tickets which makes things worse. And contacting Ticketmaster Spain is not possible - is it a good idea to block customers from contacting you and telling you how to improve your services?",3,M,1,denmark,error worse good block improve,-1,service telling monopoly online possible reply seems make spain ticket
"Good prices ón hotels and flights. Easy to see the total price, no extra charges unless you have already been informed of it. Good service and information.  Seems very safe.",2,F,5,denmark,good easy no charges good safe,5,price information total service seems see safe already informed flight
"I have bought more than 10 shirts with Tailor Store, which I Generally were satisfied with. However recently I have experienced that not only have prices been increased significantly, but I have also received bad shirts with some strange measures that were way out compared to what I ordered. I send pictures to them 3 times, and they kept claiming that they didn't get the mails, that the pictures where unreadable and that I should send the shirt instead,bla bla bla. I have spent more than 2 months and more than 10 E-mails. You can no longer call their customer service, but only write and if they do not answer you will just have to write again....",3,M,1,denmark,satisfied increased bad strange no,-2,send shirt measure month ordered picture price received recently satisfied
I´m very happy whit CBB because they take care of the costumers and they have very good prices for the service they offer.,2,M,5,denmark,happy care good,8,mr hit take service price offer ##´ job cb good
If you book through Ticket you will find out how easy it is - so just do that next time :-D,3,F,4,denmark,easy,1,book easy find next ticket time
Super service.,3,M,4,denmark,super,3,service super
